 120.0000000000 , 0.0000184000 
 121.0000000000 , 0.0000177000 
 122.0000000000 , 0.0000162000 
 123.0000000000 , 0.0000157000 
 124.0000000000 , 0.0000143000 
 125.0000000000 , 0.0000133000 
 126.0000000000 , 0.0000130000 
 127.0000000000 , 0.0000117000 
 128.0000000000 , 0.0000110000 
 129.0000000000 , 0.0000104000 
 130.0000000000 , 0.0000104000 
 131.0000000000 , 0.0000094300 
 132.0000000000 , 0.0000089800 
 133.0000000000 , 0.0000085300 
 134.0000000000 , 0.0000085800 
 135.0000000000 , 0.0000078300 
 136.0000000000 , 0.0000075800 
 137.0000000000 , 0.0000076900 
 138.0000000000 , 0.0000071900 
 139.0000000000 , 0.0000073100 
 140.0000000000 , 0.0000071300 
 141.0000000000 , 0.0000070500 
 142.0000000000 , 0.0000070000 
 143.0000000000 , 0.0000069700 
 144.0000000000 , 0.0000069300 
 145.0000000000 , 0.0000069100 
 146.0000000000 , 0.0000068600 
 147.0000000000 , 0.0000068200 
 148.0000000000 , 0.0000067700 
 149.0000000000 , 0.0000067100 
 150.0000000000 , 0.0000066400 
 151.0000000000 , 0.0000065800 
 152.0000000000 , 0.0000065100 
 153.0000000000 , 0.0000064200 
 154.0000000000 , 0.0000063200 
 155.0000000000 , 0.0000062400 
 156.0000000000 , 0.0000061400 
 157.0000000000 , 0.0000060300 
 158.0000000000 , 0.0000059200 
 159.0000000000 , 0.0000057900 
 160.0000000000 , 0.0000056600 
 161.0000000000 , 0.0000055200 
 162.0000000000 , 0.0000053600 
 163.0000000000 , 0.0000052000 
 164.0000000000 , 0.0000050300 
 165.0000000000 , 0.0000048600 
 166.0000000000 , 0.0000046900 
 167.0000000000 , 0.0000045100 
 168.0000000000 , 0.0000043300 
 169.0000000000 , 0.0000041500 
 170.0000000000 , 0.0000039800 
 171.0000000000 , 0.0000037900 
 172.0000000000 , 0.0000036100 
 173.0000000000 , 0.0000034300 
 174.0000000000 , 0.0000031200 
 175.0000000000 , 0.0000031200 
 176.0000000000 , 0.0000029400 
 177.0000000000 , 0.0000028000 
 178.0000000000 , 0.0000026700 
 179.0000000000 , 0.0000025500 
 180.0000000000 , 0.0000024300 
 181.0000000000 , 0.0000023300 
 182.0000000000 , 0.0000021600 
 183.0000000000 , 0.0000021700 
 184.0000000000 , 0.0000020700 
 185.0000000000 , 0.0000020100 
 186.0000000000 , 0.0000019600 
 187.0000000000 , 0.0000018900 
 188.0000000000 , 0.0000018900 
 189.0000000000 , 0.0000018500 
 190.0000000000 , 0.0000018200 
 191.0000000000 , 0.0000018000 
 192.0000000000 , 0.0000017700 
 193.0000000000 , 0.0000017500 
 194.0000000000 , 0.0000017300 
 195.0000000000 , 0.0000017000 
 196.0000000000 , 0.0000016700 
 197.0000000000 , 0.0000016400 
 198.0000000000 , 0.0000016100 
 199.0000000000 , 0.0000015800 
 200.0000000000 , 0.0000015400 
 201.0000000000 , 0.0000015000 
 202.0000000000 , 0.0000014500 
 203.0000000000 , 0.0000014000 
 204.0000000000 , 0.0000013500 
 205.0000000000 , 0.0000012800 
 206.0000000000 , 0.0000012500 
 207.0000000000 , 0.0000011900 
 208.0000000000 , 0.0000011100 
 209.0000000000 , 0.0000010800 
 210.0000000000 , 0.0000009930 
 211.0000000000 , 0.0000009670 
 212.0000000000 , 0.0000008850 
 213.0000000000 , 0.0000008620 
 214.0000000000 , 0.0000007840 
 215.0000000000 , 0.0000007670 
 216.0000000000 , 0.0000006950 
 217.0000000000 , 0.0000006510 
 218.0000000000 , 0.0000006510 
 219.0000000000 , 0.0000005880 
 220.0000000000 , 0.0000005600 
 221.0000000000 , 0.0000005660 
 222.0000000000 , 0.0000005220 
 223.0000000000 , 0.0000005080 
 224.0000000000 , 0.0000005160 
 225.0000000000 , 0.0000004890 
 226.0000000000 , 0.0000004980 
 227.0000000000 , 0.0000004880 
 228.0000000000 , 0.0000004850 
 229.0000000000 , 0.0000004820 
 230.0000000000 , 0.0000004830 
 231.0000000000 , 0.0000004840 
 232.0000000000 , 0.0000004850 
 233.0000000000 , 0.0000004870 
 234.0000000000 , 0.0000004890 
 235.0000000000 , 0.0000004910 
 236.0000000000 , 0.0000004920 
 237.0000000000 , 0.0000004920 
 238.0000000000 , 0.0000004910 
 239.0000000000 , 0.0000004890 
 240.0000000000 , 0.0000004850 
 241.0000000000 , 0.0000004800 
 242.0000000000 , 0.0000004750 
 243.0000000000 , 0.0000004690 
 244.0000000000 , 0.0000004600 
 245.0000000000 , 0.0000004500 
 246.0000000000 , 0.0000004400 
 247.0000000000 , 0.0000004310 
 248.0000000000 , 0.0000004200 
 249.0000000000 , 0.0000004080 
 250.0000000000 , 0.0000003970 
 251.0000000000 , 0.0000003870 
 252.0000000000 , 0.0000003720 
 253.0000000000 , 0.0000003590 
 254.0000000000 , 0.0000003460 
 255.0000000000 , 0.0000003350 
